number_id,value,where_in_paper,quoted_context,source_file,source_sheet_or_column,computing_script,model,decision_type,basis_notes,status
D12a_ensemble_A_D_tau_qwen_Appliance,-0.1282,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 4.98), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) -0.031, diff -0.097",new
D12a_ensemble_A_D_top1_qwen_Appliance,0.2154,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 4.98), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.231, diff -0.016",new
D12a_ensemble_A_D_mae_qwen_Appliance,0.2751,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 4.98), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.283, diff -0.008",new
D12a_ensemble_A_D_tau_qwen_Shower,0.0778,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.069, diff +0.009",new
D12a_ensemble_A_D_top1_qwen_Shower,0.3333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.343, diff -0.010",new
D12a_ensemble_A_D_mae_qwen_Shower,0.1936,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.205, diff -0.011",new
D12a_ensemble_A_E_tau_qwen_Overall,0.2137,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Overall,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.208, diff +0.006; scenario-level Wilcoxon vs run-mean p_Holm(8) 1",new
D12a_ensemble_A_E_top1_qwen_Overall,0.4615,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Overall,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.466, diff -0.004; scenario-level Wilcoxon vs run-mean p_Holm(8) 1",new
D12a_ensemble_A_E_mae_qwen_Overall,0.1772,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Overall,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.194, diff -0.016",new
D12a_ensemble_A_E_tau_qwen_HVAC,0.1333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,HVAC,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.160, diff -0.027",new
D12a_ensemble_A_E_top1_qwen_HVAC,0.3714,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,HVAC,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.411, diff -0.040",new
D12a_ensemble_A_E_mae_qwen_HVAC,0.1588,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,HVAC,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.174, diff -0.015",new
D12a_ensemble_A_E_tau_qwen_Appliance,0.2821,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.231, diff +0.051",new
D12a_ensemble_A_E_top1_qwen_Appliance,0.5385,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.520, diff +0.018",new
D12a_ensemble_A_E_mae_qwen_Appliance,0.2011,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Appliance,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.224, diff -0.023",new
D12a_ensemble_A_E_tau_qwen_Shower,0.2333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.240, diff -0.007",new
D12a_ensemble_A_E_top1_qwen_Shower,0.4833,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.470, diff +0.013",new
D12a_ensemble_A_E_mae_qwen_Shower,0.1727,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,energy_cost..practicality,Analysis/pass5/d12_analyses.py,qwen,Shower,"criterion scores averaged over the runs in which the scenario succeeded (mean 5.00), ranked with sentinel_utils.apply_mavt_ranking, scored once; per-run mean (number of record) 0.184, diff -0.011",new
D12b_regret_A_D_deepseek_Overall,0.0511,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.367 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0693; share of scenario MAVT range lost 0.449,new
D12b_regret_given_miss_A_D_deepseek_Overall,0.0806,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean regret over Top-1 misses only; mean misses per run 122.6,new
D12b_regret_A_D_deepseek_HVAC,0.0445,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.198 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.576,new
D12b_regret_given_miss_A_D_deepseek_HVAC,0.0555,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,HVAC,mean regret over Top-1 misses only; mean misses per run 56.0,new
D12b_regret_A_D_deepseek_Appliance,0.083,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.317 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.522,new
D12b_regret_given_miss_A_D_deepseek_Appliance,0.1214,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Appliance,mean regret over Top-1 misses only; mean misses per run 44.0,new
D12b_regret_A_D_deepseek_Shower,0.0241,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.619 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0848; share of scenario MAVT range lost 0.219,new
D12b_regret_given_miss_A_D_deepseek_Shower,0.0619,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Shower,mean regret over Top-1 misses only; mean misses per run 22.6,new
D12b_regret_A_E_deepseek_Overall,0.0346,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.535 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.307,new
D12b_regret_given_miss_A_E_deepseek_Overall,0.0743,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean regret over Top-1 misses only; mean misses per run 90.6,new
D12b_regret_A_E_deepseek_HVAC,0.0364,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.329 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.451,new
D12b_regret_given_miss_A_E_deepseek_HVAC,0.0543,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,HVAC,mean regret over Top-1 misses only; mean misses per run 47.0,new
D12b_regret_A_E_deepseek_Appliance,0.0302,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.702 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.216,new
D12b_regret_given_miss_A_E_deepseek_Appliance,0.1023,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Appliance,mean regret over Top-1 misses only; mean misses per run 19.4,new
D12b_regret_A_E_deepseek_Shower,0.0372,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.597 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.238,new
D12b_regret_given_miss_A_E_deepseek_Shower,0.0916,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Shower,mean regret over Top-1 misses only; mean misses per run 24.2,new
D12b_regret_A_H_deepseek_Overall,0.0021,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.908 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0696; share of scenario MAVT range lost 0.032,new
D12b_regret_given_miss_A_H_deepseek_Overall,0.0222,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean regret over Top-1 misses only; mean misses per run 18.0,new
D12b_regret_A_H_deepseek_HVAC,0.0024,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.920 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0373; share of scenario MAVT range lost 0.029,new
D12b_regret_given_miss_A_H_deepseek_HVAC,0.0297,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,HVAC,mean regret over Top-1 misses only; mean misses per run 5.6,new
D12b_regret_A_H_deepseek_Appliance,0.0002,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.985 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.001,new
D12b_regret_given_miss_A_H_deepseek_Appliance,0.0135,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Appliance,mean regret over Top-1 misses only; mean misses per run 1.0,new
D12b_regret_A_H_deepseek_Shower,0.0037,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,deepseek,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.810 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.070,new
D12b_regret_given_miss_A_H_deepseek_Shower,0.0195,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,deepseek,Shower,mean regret over Top-1 misses only; mean misses per run 11.4,new
D12b_regret_A_D_gemini_Overall,0.0499,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.362 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.405,new
D12b_regret_given_miss_A_D_gemini_Overall,0.0783,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Overall,mean regret over Top-1 misses only; mean misses per run 124.4,new
D12b_regret_A_D_gemini_HVAC,0.0408,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.254 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.510,new
D12b_regret_given_miss_A_D_gemini_HVAC,0.0548,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,HVAC,mean regret over Top-1 misses only; mean misses per run 52.2,new
D12b_regret_A_D_gemini_Appliance,0.09,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.249 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.547,new
D12b_regret_given_miss_A_D_gemini_Appliance,0.12,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Appliance,mean regret over Top-1 misses only; mean misses per run 48.8,new
D12b_regret_A_D_gemini_Shower,0.0171,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.610 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.129,new
D12b_regret_given_miss_A_D_gemini_Shower,0.0439,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Shower,mean regret over Top-1 misses only; mean misses per run 23.4,new
D12b_regret_A_E_gemini_Overall,0.0324,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.487 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0696; share of scenario MAVT range lost 0.355,new
D12b_regret_given_miss_A_E_gemini_Overall,0.0632,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Overall,mean regret over Top-1 misses only; mean misses per run 99.0,new
D12b_regret_A_E_gemini_HVAC,0.0451,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.153 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0373; share of scenario MAVT range lost 0.598,new
D12b_regret_given_miss_A_E_gemini_HVAC,0.0532,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,HVAC,mean regret over Top-1 misses only; mean misses per run 58.8,new
D12b_regret_A_E_gemini_Appliance,0.0431,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.563 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0901; share of scenario MAVT range lost 0.340,new
D12b_regret_given_miss_A_E_gemini_Appliance,0.0987,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Appliance,mean regret over Top-1 misses only; mean misses per run 27.8,new
D12b_regret_A_E_gemini_Shower,0.0063,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.793 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.090,new
D12b_regret_given_miss_A_E_gemini_Shower,0.0306,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Shower,mean regret over Top-1 misses only; mean misses per run 12.4,new
D12b_regret_A_H_gemini_Overall,0.0015,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.931 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.020,new
D12b_regret_given_miss_A_H_gemini_Overall,0.0218,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Overall,mean regret over Top-1 misses only; mean misses per run 13.4,new
D12b_regret_A_H_gemini_HVAC,0.0003,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.966 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.004,new
D12b_regret_given_miss_A_H_gemini_HVAC,0.009,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,HVAC,mean regret over Top-1 misses only; mean misses per run 2.4,new
D12b_regret_A_H_gemini_Appliance,0.0014,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.969 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.009,new
D12b_regret_given_miss_A_H_gemini_Appliance,0.0462,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Appliance,mean regret over Top-1 misses only; mean misses per run 2.0,new
D12b_regret_A_H_gemini_Shower,0.0029,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gemini,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.850 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.051,new
D12b_regret_given_miss_A_H_gemini_Shower,0.0196,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gemini,Shower,mean regret over Top-1 misses only; mean misses per run 9.0,new
D12b_regret_A_D_gptoss_Overall,0.0616,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.333 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.467,new
D12b_regret_given_miss_A_D_gptoss_Overall,0.0923,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean regret over Top-1 misses only; mean misses per run 130.0,new
D12b_regret_A_D_gptoss_HVAC,0.0306,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.397 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.414,new
D12b_regret_given_miss_A_D_gptoss_HVAC,0.0507,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,HVAC,mean regret over Top-1 misses only; mean misses per run 42.2,new
D12b_regret_A_D_gptoss_Appliance,0.1002,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.268 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.594,new
D12b_regret_given_miss_A_D_gptoss_Appliance,0.137,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Appliance,mean regret over Top-1 misses only; mean misses per run 47.6,new
D12b_regret_A_D_gptoss_Shower,0.0557,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.330 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.391,new
D12b_regret_given_miss_A_D_gptoss_Shower,0.0833,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Shower,mean regret over Top-1 misses only; mean misses per run 40.2,new
D12b_regret_A_E_gptoss_Overall,0.0427,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.474 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.347,new
D12b_regret_given_miss_A_E_gptoss_Overall,0.0812,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean regret over Top-1 misses only; mean misses per run 102.6,new
D12b_regret_A_E_gptoss_HVAC,0.0227,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.469 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.311,new
D12b_regret_given_miss_A_E_gptoss_HVAC,0.0425,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,HVAC,mean regret over Top-1 misses only; mean misses per run 37.2,new
D12b_regret_A_E_gptoss_Appliance,0.0865,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.305 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.557,new
D12b_regret_given_miss_A_E_gptoss_Appliance,0.1243,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Appliance,mean regret over Top-1 misses only; mean misses per run 45.2,new
D12b_regret_A_E_gptoss_Shower,0.0188,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.663 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.163,new
D12b_regret_given_miss_A_E_gptoss_Shower,0.0554,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Shower,mean regret over Top-1 misses only; mean misses per run 20.2,new
