file,line,type,value,section,subsection,float_label,in_float,context
supp,708,decimal,1.7321,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.3032) (1.6500,0.3004) (1.6553,0.2976) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (..."
supp,708,decimal,0.2864,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.6500,0.3004) (1.6553,0.2976) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,..."
supp,708,decimal,1.7596,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.3004) (1.6553,0.2976) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (..."
supp,708,decimal,0.2836,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.6553,0.2976) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,..."
supp,708,decimal,1.7879,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2976) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (..."
supp,708,decimal,0.2808,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.6670,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,..."
supp,708,decimal,1.8160,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2948) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (..."
supp,708,decimal,0.2780,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.6846,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,..."
supp,708,decimal,1.8431,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2920) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (..."
supp,708,decimal,0.2752,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.7067,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,..."
supp,708,decimal,1.8685,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2892) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (..."
supp,708,decimal,0.2724,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.7321,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,..."
supp,708,decimal,1.8918,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2864) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (..."
supp,708,decimal,0.2696,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.7596,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,..."
supp,708,decimal,1.9127,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2836) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (..."
supp,708,decimal,0.2668,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.7879,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,..."
supp,708,decimal,1.9309,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2808) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (..."
supp,708,decimal,0.2640,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.8160,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,..."
supp,708,decimal,1.9465,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2780) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (..."
supp,708,decimal,0.2612,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.8431,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,..."
supp,708,decimal,1.9596,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2752) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (..."
supp,708,decimal,0.2584,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.8685,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,..."
supp,708,decimal,1.9701,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2724) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (..."
supp,708,decimal,0.2556,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.8918,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,..."
supp,708,decimal,1.9785,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2696) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) }..."
supp,708,decimal,0.2528,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9127,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,1.9849,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2668) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,0.2500,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9309,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,1.9897,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2640) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,0.2472,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9465,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,1.9931,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2612) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,0.2444,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9596,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,1.9956,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2584) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,0.2416,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9701,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,1.9972,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.2556) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,decimal,0.2388,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (1.9785,0.2528) (1.9849,0.2500) (1.9897,0.2472) (1.9931,0.2444) (1.9956,0.2416) (1.9972,0.2388) };"
supp,708,integer,60,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"\addplot[no marks, fill=colorRAG!60, fill opacity=0.5] coordinates { (2.0028,0.2388) (2.0044,0.2416) (2.0069,0.2444) (2.0103,..."
supp,709,pvalue,pacity=0.5,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"\addplot[no marks, fill=colorLLMParameterizedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0...."
supp,709,decimal,3.0059,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...no marks, fill=colorLLMParameterizedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (..."
supp,709,decimal,0.9171,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...s, fill=colorLLMParameterizedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,..."
supp,709,decimal,3.0088,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...olorLLMParameterizedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (..."
supp,709,decimal,0.9174,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...ParameterizedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,..."
supp,709,decimal,3.0128,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...izedReferenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (..."
supp,709,decimal,0.9176,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...erenceScoring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,..."
supp,709,decimal,3.0181,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...ring!60, fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (..."
supp,709,decimal,0.9178,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"..., fill opacity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,..."
supp,709,decimal,3.0252,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...acity=0.5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (..."
supp,709,decimal,0.9181,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"....5] coordinates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,..."
supp,709,decimal,3.0342,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...inates { (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (..."
supp,709,decimal,0.9183,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...{ (3.0059,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,..."
supp,709,decimal,3.0454,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9171) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (..."
supp,709,decimal,0.9186,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0088,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,..."
supp,709,decimal,3.0589,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9174) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (..."
supp,709,decimal,0.9188,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0128,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,..."
supp,709,decimal,3.0746,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9176) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (..."
supp,709,decimal,0.9191,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0181,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,..."
supp,709,decimal,3.0924,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9178) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (..."
supp,709,decimal,0.9193,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0252,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,..."
supp,709,decimal,3.1120,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9181) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (..."
supp,709,decimal,0.9196,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0342,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,..."
supp,709,decimal,3.1327,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9183) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (..."
supp,709,decimal,0.9198,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0454,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,..."
supp,709,decimal,3.1540,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9186) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (..."
supp,709,decimal,0.9200,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0589,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,..."
supp,709,decimal,3.1749,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9188) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (..."
supp,709,decimal,0.9203,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0746,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,..."
supp,709,decimal,3.1949,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9191) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (..."
supp,709,decimal,0.9205,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.0924,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (3.2702,..."
supp,709,decimal,3.2130,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9193) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (3.2702,0.9220) (..."
supp,709,decimal,0.9208,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.1120,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (3.2702,0.9220) (3.2772,..."
supp,709,decimal,3.2290,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...,0.9196) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (3.2702,0.9220) (3.2772,0.9222) (..."
supp,709,decimal,0.9210,S\thesuppsectioncounter.\ #1,RAG Ablation: Test-Family Bookkeeping,app:rag_ablation_significance,yes,"...) (3.1327,0.9198) (3.1540,0.9200) (3.1749,0.9203) (3.1949,0.9205) (3.2130,0.9208) (3.2290,0.9210) (3.2425,0.9213) (3.2536,0.9215) (3.2626,0.9218) (3.2702,0.9220) (3.2772,0.9222) (3.2843,..."
